Sample Date,Sample Depth (m),Station ID,Site Name,Latitude,Longitude,Taxa,Abundance (cells/L*),Abundance Notes*,Temp (ᵒC),Salinity,DO (%),DO (mg/L),pH,Chlorophyll fluorescence (RFU),Chlorophyll fluorescence (µg/L),Turbidity (NTU),Sp Cond,Cond units,Bottom Depth (m),HAB ID
31-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Nanoplankton,390596249,,32.59,24.17,106.887,6.785,8.073,,2.924,,,,2.4,HABW250731-049
31-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Picoplankton,1281346231,,32.59,24.17,106.887,6.785,8.073,,2.924,,,,2.4,HABW250731-049
31-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Mesodinium rubrum,,present,32.59,24.17,106.887,6.785,8.073,,2.924,,,,2.4,HABW250731-049
31-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Heterocapsa spp.,,present,32.59,24.17,106.887,6.785,8.073,,2.924,,,,2.4,HABW250731-049
31-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Coscinodiscus spp.,,present,32.59,24.17,106.887,6.785,8.073,,2.924,,,,2.4,HABW250731-049
31-Jul-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Strombidium-like,,present,32.59,24.17,106.887,6.785,8.073,,2.924,,,,2.4,HABW250731-049
31-Jul-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Karenia brevis,0,,32.46,25.404,102.689,6.488,8.076,,2.057,,,,3.2,HABW250731-050
31-Jul-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Pseudo-nitzschia spp.,0,,32.46,25.404,102.689,6.488,8.076,,2.057,,,,3.2,HABW250731-050
31-Jul-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Pyrodinium bahamense,0,,32.46,25.404,102.689,6.488,8.076,,2.057,,,,3.2,HABW250731-050
31-Jul-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Nanoflagellates,11908422,,32.46,25.404,102.689,6.488,8.076,,2.057,,,,3.2,HABW250731-050
31-Jul-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Nanoplankton,290565502,,32.46,25.404,102.689,6.488,8.076,,2.057,,,,3.2,HABW250731-050
31-Jul-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Picoplankton,1075330527,,32.46,25.404,102.689,6.488,8.076,,2.057,,,,3.2,HABW250731-050
31-Jul-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Coscinodiscus spp.,,present,32.46,25.404,102.689,6.488,8.076,,2.057,,,,3.2,HABW250731-050
31-Jul-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Karenia brevis,0,,32.52,24.708,95.413,6.046,8.044,,3.048,,,,4.7,HABW250731-051
31-Jul-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pseudo-nitzschia spp.,0,,32.52,24.708,95.413,6.046,8.044,,3.048,,,,4.7,HABW250731-051
31-Jul-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pyrodinium bahamense,0,,32.52,24.708,95.413,6.046,8.044,,3.048,,,,4.7,HABW250731-051
31-Jul-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Nanoplankton,269130342,,32.52,24.708,95.413,6.046,8.044,,3.048,,,,4.7,HABW250731-051
31-Jul-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Coscinodiscus spp.,,present,32.52,24.708,95.413,6.046,8.044,,3.048,,,,4.7,HABW250731-051
31-Jul-25,4.7,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Karenia brevis,0,,32.36,24.889,90.203,5.725,7.996,,3.734,,,,4.7,HABW250731-052
31-Jul-25,4.7,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pseudo-nitzschia spp.,0,,32.36,24.889,90.203,5.725,7.996,,3.734,,,,4.7,HABW250731-052
31-Jul-25,4.7,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pyrodinium bahamense,0,,32.36,24.889,90.203,5.725,7.996,,3.734,,,,4.7,HABW250731-052
31-Jul-25,4.7,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Nanoflagellates,15480949,,32.36,24.889,90.203,5.725,7.996,,3.734,,,,4.7,HABW250731-052
31-Jul-25,4.7,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Nanoplankton,267939500,,32.36,24.889,90.203,5.725,7.996,,3.734,,,,4.7,HABW250731-052
31-Jul-25,4.7,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Picoplankton,947910409,,32.36,24.889,90.203,5.725,7.996,,3.734,,,,4.7,HABW250731-052
31-Jul-25,4.7,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Coscinodiscus spp.,,present,32.36,24.889,90.203,5.725,7.996,,3.734,,,,4.7,HABW250731-052
31-Jul-25,4.7,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Strombidium-like,,present,32.36,24.889,90.203,5.725,7.996,,3.734,,,,4.7,HABW250731-052
31-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Karenia brevis,0,,32.36,24.038,98.335,6.27,8.073,,4.021,,,,3.9,HABW250731-053
31-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pseudo-nitzschia spp.,0,,32.36,24.038,98.335,6.27,8.073,,4.021,,,,3.9,HABW250731-053
31-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pyrodinium bahamense,0,,32.36,24.038,98.335,6.27,8.073,,4.021,,,,3.9,HABW250731-053
31-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Nanoflagellates,25007687,,32.36,24.038,98.335,6.27,8.073,,4.021,,,,3.9,HABW250731-053
31-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Nanoplankton,285802133,,32.36,24.038,98.335,6.27,8.073,,4.021,,,,3.9,HABW250731-053
31-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Picoplankton,1407575507,,32.36,24.038,98.335,6.27,8.073,,4.021,,,,3.9,HABW250731-053
31-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Tripos hircus,,present,32.36,24.038,98.335,6.27,8.073,,4.021,,,,3.9,HABW250731-053
31-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Prorocentrum micans,,present,32.36,24.038,98.335,6.27,8.073,,4.021,,,,3.9,HABW250731-053
31-Jul-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Heterocapsa spp.,,present,32.36,24.038,98.335,6.27,8.073,,4.021,,,,3.9,HABW250731-053
31-Jul-25,3.9,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Karenia brevis,0,,32.36,24.659,42.206,2.682,7.968,,4.187,,,,3.9,HABW250731-054
31-Jul-25,3.9,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pseudo-nitzschia spp.,0,,32.36,24.659,42.206,2.682,7.968,,4.187,,,,3.9,HABW250731-054
31-Jul-25,3.9,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pyrodinium bahamense,0,,32.36,24.659,42.206,2.682,7.968,,4.187,,,,3.9,HABW250731-054
31-Jul-25,3.9,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Nanoflagellates,23816844,,32.36,24.659,42.206,2.682,7.968,,4.187,,,,3.9,HABW250731-054
31-Jul-25,3.9,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Nanoplankton,178626333,,32.36,24.659,42.206,2.682,7.968,,4.187,,,,3.9,HABW250731-054
31-Jul-25,3.9,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Picoplankton,948528724,,32.36,24.659,42.206,2.682,7.968,,4.187,,,,3.9,HABW250731-054
31-Jul-25,3.9,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Tripos hircus,,present,32.36,24.659,42.206,2.682,7.968,,4.187,,,,3.9,HABW250731-054
31-Jul-25,3.9,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Prorocentrum micans,,present,32.36,24.659,42.206,2.682,7.968,,4.187,,,,3.9,HABW250731-054
31-Jul-25,3.9,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Heterocapsa spp.,,present,32.36,24.659,42.206,2.682,7.968,,4.187,,,,3.9,HABW250731-054
31-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Karenia brevis,0,,32.31,25.25,101.214,6.417,8.08,,2.403,,,,3,HABW250731-055
31-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pseudo-nitzschia spp.,0,,32.31,25.25,101.214,6.417,8.08,,2.403,,,,3,HABW250731-055
31-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pyrodinium bahamense,0,,32.31,25.25,101.214,6.417,8.08,,2.403,,,,3,HABW250731-055
31-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Nanoflagellates,10717580,,32.31,25.25,101.214,6.417,8.08,,2.403,,,,3,HABW250731-055
31-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Nanoplankton,272702869,,32.31,25.25,101.214,6.417,8.08,,2.403,,,,3,HABW250731-055
31-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Heterocapsa spp.,,present,32.31,25.25,101.214,6.417,8.08,,2.403,,,,3,HABW250731-055
31-Jul-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Coscinodiscus spp.,,present,32.31,25.25,101.214,6.417,8.08,,2.403,,,,3,HABW250731-055
31-Jul-25,3,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Karenia brevis,0,,32.64,25.959,88.688,5.571,8.041,,3.44,,,,3,HABW250731-056
31-Jul-25,3,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pseudo-nitzschia spp.,0,,32.64,25.959,88.688,5.571,8.041,,3.44,,,,3,HABW250731-056
31-Jul-25,3,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pyrodinium bahamense,0,,32.64,25.959,88.688,5.571,8.041,,3.44,,,,3,HABW250731-056
31-Jul-25,3,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Nanoflagellate Type PL,8335896,,32.64,25.959,88.688,5.571,8.041,,3.44,,,,3,HABW250731-056
31-Jul-25,3,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Nanoplankton,306046451,,32.64,25.959,88.688,5.571,8.041,,3.44,,,,3,HABW250731-056
31-Jul-25,3,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Picoplankton,885986613,,32.64,25.959,88.688,5.571,8.041,,3.44,,,,3,HABW250731-056
31-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Karenia brevis,0,,32.39,26.352,96.526,6.075,8.008,,1.608,,,,3.8,HABW250731-057
31-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Pseudo-nitzschia spp.,0,,32.39,26.352,96.526,6.075,8.008,,1.608,,,,3.8,HABW250731-057
31-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Pyrodinium bahamense,0,,32.39,26.352,96.526,6.075,8.008,,1.608,,,,3.8,HABW250731-057
31-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Nanoplankton,163145384,,32.39,26.352,96.526,6.075,8.008,,1.608,,,,3.8,HABW250731-057
31-Jul-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Coscinodiscus spp.,,present,32.39,26.352,96.526,6.075,8.008,,1.608,,,,3.8,HABW250731-057
31-Jul-25,0.5,TB Pyrodinium Station 09,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,Karenia brevis,0,,32.47,26.89,88.552,5.55,7.989,,3.351,,,,11,HABW250731-058
31-Jul-25,0.5,TB Pyrodinium Station 09,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,Pseudo-nitzschia spp.,0,,32.47,26.89,88.552,5.55,7.989,,3.351,,,,11,HABW250731-058
31-Jul-25,0.5,TB Pyrodinium Station 09,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,Pyrodinium bahamense,0,,32.47,26.89,88.552,5.55,7.989,,3.351,,,,11,HABW250731-058
31-Jul-25,0.5,TB Pyrodinium Station 09,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,Nanoplankton,196488967,,32.47,26.89,88.552,5.55,7.989,,3.351,,,,11,HABW250731-058
31-Jul-25,0.5,TB Pyrodinium Station 10,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,Karenia brevis,0,,31.91,26.064,91.135,5.726,7.945,,2.315,,,,5.9,HABW250731-059
31-Jul-25,0.5,TB Pyrodinium Station 10,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,Pseudo-nitzschia spp.,0,,31.91,26.064,91.135,5.726,7.945,,2.315,,,,5.9,HABW250731-059
31-Jul-25,0.5,TB Pyrodinium Station 10,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,Pyrodinium bahamense,0,,31.91,26.064,91.135,5.726,7.945,,2.315,,,,5.9,HABW250731-059
31-Jul-25,0.5,TB Pyrodinium Station 10,Snell Isle; 2.3 mi SE of (Middle Tampa Bay),27.7723,-82.5789,Nanoplankton,37511530,,31.91,26.064,91.135,5.726,7.945,,2.315,,,,5.9,HABW250731-059
13-Aug-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Karenia brevis,0,,31.05,18.143,130.049,8.745,8.203,,,,,,2.2,HABW250813-045
13-Aug-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Pseudo-nitzschia spp.,0,,31.05,18.143,130.049,8.745,8.203,,,,,,2.2,HABW250813-045
13-Aug-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Pyrodinium bahamense,0,,31.05,18.143,130.049,8.745,8.203,,,,,,2.2,HABW250813-045
13-Aug-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Prorocentrum spp.,3333,,31.05,18.143,130.049,8.745,8.203,,,,,,2.2,HABW250813-045
13-Aug-25,0.5,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Tripos hircus,588665,,31.05,18.143,130.049,8.745,8.203,,,,,,2.2,HABW250813-045
13-Aug-25,2.2,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Karenia brevis,0,,31.11,21.624,12.554,0.828,8.076,,9.355,,,,2.2,HABW250813-046
13-Aug-25,2.2,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Pseudo-nitzschia spp.,0,,31.11,21.624,12.554,0.828,8.076,,9.355,,,,2.2,HABW250813-046
13-Aug-25,2.2,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Pyrodinium bahamense,0,,31.11,21.624,12.554,0.828,8.076,,9.355,,,,2.2,HABW250813-046
13-Aug-25,2.2,TB Pyrodinium Station 01,Philippe Park; NE of (Safety Harbor),28.02,-82.675,Tripos hircus,312138,,31.11,21.624,12.554,0.828,8.076,,9.355,,,,2.2,HABW250813-046
13-Aug-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Karenia brevis,0,,30.92,22.242,112.472,7.412,8.127,,3.382,,,,3.2,HABW250813-047
13-Aug-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Pseudo-nitzschia spp.,0,,30.92,22.242,112.472,7.412,8.127,,3.382,,,,3.2,HABW250813-047
13-Aug-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Pyrodinium bahamense,0,,30.92,22.242,112.472,7.412,8.127,,3.382,,,,3.2,HABW250813-047
13-Aug-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Prorocentrum spp.,3000,,30.92,22.242,112.472,7.412,8.127,,3.382,,,,3.2,HABW250813-047
13-Aug-25,0.5,TB Pyrodinium Station 02,Cooper Point; E of (Old Tampa Bay),27.972,-82.673,Tripos hircus,17333,,30.92,22.242,112.472,7.412,8.127,,3.382,,,,3.2,HABW250813-047
13-Aug-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Karenia brevis,0,,30.72,24.49,105.128,6.865,8.088,,3.193,,,,2.2,HABW250813-048
13-Aug-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Pseudo-nitzschia spp.,0,,30.72,24.49,105.128,6.865,8.088,,3.193,,,,2.2,HABW250813-048
13-Aug-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Pyrodinium bahamense,0,,30.72,24.49,105.128,6.865,8.088,,3.193,,,,2.2,HABW250813-048
13-Aug-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Tripos hircus,1667,,30.72,24.49,105.128,6.865,8.088,,3.193,,,,2.2,HABW250813-048
13-Aug-25,0.5,TB Pyrodinium Station 03,Old Tampa Bay Park; 1.7 mi S of (Old Tampa Bay),27.98,-82.62,Prorocentrum spp.,2000,,30.72,24.49,105.128,6.865,8.088,,3.193,,,,2.2,HABW250813-048
13-Aug-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Karenia brevis,0,,30.84,25.234,103.966,6.748,8.112,,2.723,,,,3,HABW250813-049
13-Aug-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Pseudo-nitzschia spp.,0,,30.84,25.234,103.966,6.748,8.112,,2.723,,,,3,HABW250813-049
13-Aug-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Pyrodinium bahamense,0,,30.84,25.234,103.966,6.748,8.112,,2.723,,,,3,HABW250813-049
13-Aug-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Diatom unidentified centric ,,present,30.84,25.234,103.966,6.748,8.112,,2.723,,,,3,HABW250813-049
13-Aug-25,0.5,TB Pyrodinium Station 04,Howard Frankland Bridge; N of (Old Tampa Bay),27.949,-82.561,Odontella spp.,,present,30.84,25.234,103.966,6.748,8.112,,2.723,,,,3,HABW250813-049
13-Aug-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Karenia brevis,0,,30.69,24.281,95.611,6.254,8.045,,4.955,,,,4.5,HABW250813-050
13-Aug-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pseudo-nitzschia spp.,0,,30.69,24.281,95.611,6.254,8.045,,4.955,,,,4.5,HABW250813-050
13-Aug-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pyrodinium bahamense,0,,30.69,24.281,95.611,6.254,8.045,,4.955,,,,4.5,HABW250813-050
13-Aug-25,0.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Tripos hircus,,present,30.69,24.281,95.611,6.254,8.045,,4.955,,,,4.5,HABW250813-050
13-Aug-25,4.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Karenia brevis,0,,30.72,24.359,91.426,5.975,8.013,,5.947,,,,4.5,HABW250813-051
13-Aug-25,4.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pseudo-nitzschia spp.,0,,30.72,24.359,91.426,5.975,8.013,,5.947,,,,4.5,HABW250813-051
13-Aug-25,4.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Pyrodinium bahamense,0,,30.72,24.359,91.426,5.975,8.013,,5.947,,,,4.5,HABW250813-051
13-Aug-25,4.5,TB Pyrodinium Station 05,C. Campbell Causeway; S of (Old Tampa Bay),27.957,-82.622,Tripos hircus,8333,,30.72,24.359,91.426,5.975,8.013,,5.947,,,,4.5,HABW250813-051
13-Aug-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Karenia brevis,0,,30.38,24.466,95.547,6.275,8.043,,6.398,,,,3.8,HABW250813-052
13-Aug-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pseudo-nitzschia spp.,0,,30.38,24.466,95.547,6.275,8.043,,6.398,,,,3.8,HABW250813-052
13-Aug-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pyrodinium bahamense,0,,30.38,24.466,95.547,6.275,8.043,,6.398,,,,3.8,HABW250813-052
13-Aug-25,0.5,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Tripos hircus,,present,30.38,24.466,95.547,6.275,8.043,,6.398,,,,3.8,HABW250813-052
13-Aug-25,3.8,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Karenia brevis,0,,30.19,24.536,69.272,4.562,8.005,,5.633,,,,3.87,HABW250813-053
13-Aug-25,3.8,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pseudo-nitzschia spp.,0,,30.19,24.536,69.272,4.562,8.005,,5.633,,,,3.87,HABW250813-053
13-Aug-25,3.8,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Pyrodinium bahamense,0,,30.19,24.536,69.272,4.562,8.005,,5.633,,,,3.87,HABW250813-053
13-Aug-25,3.8,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Tripos hircus,5667,,30.19,24.536,69.272,4.562,8.005,,5.633,,,,3.87,HABW250813-053
13-Aug-25,3.8,TB Pyrodinium Station 06,High Point; 2 mi NE of (Old Tampa Bay),27.942,-82.675,Prorocentrum micans,7333,,30.19,24.536,69.272,4.562,8.005,,5.633,,,,3.87,HABW250813-053
13-Aug-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Karenia brevis,0,,30.5,25.538,95.251,6.206,8.074,,2.406,,,,2.9,HABW250813-054
13-Aug-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pseudo-nitzschia spp.,0,,30.5,25.538,95.251,6.206,8.074,,2.406,,,,2.9,HABW250813-054
13-Aug-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pyrodinium bahamense,0,,30.5,25.538,95.251,6.206,8.074,,2.406,,,,2.9,HABW250813-054
13-Aug-25,0.5,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Tripos hircus,333,,30.5,25.538,95.251,6.206,8.074,,2.406,,,,2.9,HABW250813-054
13-Aug-25,2.9,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Karenia brevis,0,,30.45,25.734,92.114,6,8.054,,2.541,,,,2.9,HABW250813-055
13-Aug-25,2.9,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pseudo-nitzschia spp.,0,,30.45,25.734,92.114,6,8.054,,2.541,,,,2.9,HABW250813-055
13-Aug-25,2.9,TB Pyrodinium Station 07,Big Island; 2.2 mi E of (Old Tampa Bay),27.9055,-82.6046,Pyrodinium bahamense,0,,30.45,25.734,92.114,6,8.054,,2.541,,,,2.9,HABW250813-055
13-Aug-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Karenia brevis,0,,30.72,25.693,96.696,6.273,8.08,,2.082,,,,3.6,HABW250813-056
13-Aug-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Pseudo-nitzschia spp.,0,,30.72,25.693,96.696,6.273,8.08,,2.082,,,,3.6,HABW250813-056
13-Aug-25,0.5,TB Pyrodinium Station 08,San Jose St; W of (Old Tampa Bay),27.9244,-82.5496,Pyrodinium bahamense,0,,30.72,25.693,96.696,6.273,8.08,,2.082,,,,3.6,HABW250813-056
13-Aug-25,0.5,TB Pyrodinium Station 09,Weedon Island; E of (Old Tampa Bay),27.86111,-82.58911,Karenia brevis,0,,31.02,26.517,96.41,6.196,8.102,,3.102,,,,10.9,HABW250813-057
